,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
386,0042400403,600,5,11,4,10:44 PM,9:17,PACERS Turnover: Shot Clock (T#11),,,,,2,1610612754,,,,,,0,0,,,,,,1,0,,,,,,1
387,0042400403,601,5,1,4,10:45 PM,9:04,Siakam STEAL (2 STL),,Jal. Williams Bad Pass Turnover (P3.T16),,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
388,0042400403,603,2,5,4,10:45 PM,8:43,MISS McConnell 1' Layup,,,,,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
389,0042400403,604,4,0,4,10:45 PM,8:41,Nembhard REBOUND (Off:1 Def:2),,,,,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
390,0042400403,605,1,1,4,10:45 PM,8:39,Nembhard 14' Jump Shot (6 PTS),,,95 - 93,-2,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
391,0042400403,606,5,1,4,10:45 PM,8:35,McConnell STEAL (5 STL),,Caruso Bad Pass Turnover (P1.T17),,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
392,0042400403,608,1,5,4,10:45 PM,8:33,McConnell 2' Layup (10 PTS),,,95 - 95,TIE,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
393,0042400403,609,6,2,4,10:46 PM,8:09,Nembhard S.FOUL (P4.T1) (T.Ford),,,,,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
394,0042400403,611,3,11,4,10:46 PM,8:09,,,MISS Gilgeous-Alexander Free Throw 1 of 2,,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
395,0042400403,612,4,1,4,10:46 PM,8:09,,,Thunder Rebound,,,3,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0
396,0042400403,613,8,0,4,10:46 PM,8:09,,,SUB: Wallace FOR Caruso,,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
397,0042400403,615,3,12,4,10:47 PM,8:09,,,Gilgeous-Alexander Free Throw 2 of 2 (22 PTS),96 - 95,-1,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
398,0042400403,616,1,79,4,10:47 PM,8:02,Mathurin 25' 3PT Pullup Jump Shot (25 PTS) (McConnell 5 AST),,,96 - 98,2,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
399,0042400403,618,1,75,4,10:47 PM,7:41,,,Jal. Williams 4' Driving Finger Roll Layup (22 PTS),98 - 98,TIE,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
400,0042400403,619,2,75,4,10:48 PM,7:15,MISS Mathurin 4' Driving Finger Roll Layup,,,,,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
401,0042400403,620,4,0,4,10:48 PM,7:13,,,Holmgren REBOUND (Off:0 Def:8),,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
402,0042400403,621,6,1,4,10:48 PM,7:04,Toppin P.FOUL (P2.T2) (T.Brothers),,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
403,0042400403,623,8,0,4,10:49 PM,7:04,SUB: Haliburton FOR McConnell,,,,,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
404,0042400403,624,8,0,4,10:49 PM,7:04,SUB: Turner FOR Siakam,,,,,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
405,0042400403,625,8,0,4,10:49 PM,7:04,,,SUB: Hartenstein FOR Holmgren,,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
406,0042400403,629,2,6,4,10:49 PM,6:53,,,MISS Hartenstein 5' Driving Layup,,,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
407,0042400403,630,4,0,4,10:49 PM,6:50,Haliburton REBOUND (Off:0 Def:6),,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
408,0042400403,631,1,80,4,10:49 PM,6:42,Haliburton 26' 3PT Step Back Jump Shot (22 PTS) (Turner 1 AST),,,98 - 101,3,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
409,0042400403,633,9,1,4,10:50 PM,6:40,,,Thunder Timeout: Regular (Reg.5 Short 0),,,3,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0
410,0042400403,634,8,0,4,10:53 PM,6:40,SUB: Nesmith FOR Mathurin,,,,,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
411,0042400403,635,8,0,4,10:53 PM,6:40,,,SUB: Caruso FOR Wallace,,,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
412,0042400403,638,5,4,4,10:54 PM,6:21,,,Gilgeous-Alexander Traveling Turnover (P6.T18),,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1,0,,,,,,1
413,0042400403,639,6,4,4,10:54 PM,6:10,Turner OFF.Foul (P2) (J.Capers),,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
414,0042400403,641,5,37,4,10:54 PM,6:10,Turner Offensive Foul Turnover (P1.T12),,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,0,,,,,,1
415,0042400403,642,8,0,4,10:54 PM,6:10,,,SUB: Holmgren FOR Hartenstein,,,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
416,0042400403,644,1,101,4,10:55 PM,5:58,,,Jal. Williams 13' Driving Floating Jump Shot (24 PTS),100 - 101,1,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
417,0042400403,645,1,6,4,10:55 PM,5:38,Turner 2' Driving Layup (9 PTS) (Haliburton 9 AST),,,100 - 103,3,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
418,0042400403,647,2,6,4,10:55 PM,5:25,Turner BLOCK (3 BLK),,MISS Holmgren 4' Driving Layup,,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,1
419,0042400403,649,4,0,4,10:55 PM,5:21,Turner REBOUND (Off:0 Def:2),,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
420,0042400403,650,2,79,4,10:55 PM,5:01,MISS Haliburton 3PT Pullup Jump Shot,,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
421,0042400403,651,4,0,4,10:56 PM,4:59,Haliburton REBOUND (Off:1 Def:6),,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
422,0042400403,652,6,1,4,10:56 PM,4:58,,,Caruso P.FOUL (P2.T3) (J.Capers),,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
423,0042400403,654,1,80,4,10:56 PM,4:52,Nembhard 18' Step Back Jump Shot (8 PTS),,,100 - 105,5,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
424,0042400403,655,2,1,4,10:56 PM,4:36,,,MISS Dort 25' 3PT Jump Shot,,,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
425,0042400403,656,4,0,4,10:56 PM,4:33,Toppin REBOUND (Off:0 Def:5),,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
426,0042400403,657,2,102,4,10:56 PM,4:25,MISS Haliburton 12' Driving Floating Bank Jump Shot,,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
427,0042400403,658,4,0,4,10:56 PM,4:23,Toppin REBOUND (Off:1 Def:5),,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
428,0042400403,659,1,107,4,10:56 PM,4:23,Toppin Tip Dunk Shot (8 PTS),,,100 - 107,7,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
429,0042400403,660,2,6,4,10:57 PM,4:05,Toppin BLOCK (2 BLK),,MISS Jal. Williams 5' Driving Layup,,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,1
430,0042400403,662,4,0,4,10:57 PM,4:02,Haliburton REBOUND (Off:1 Def:7),,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
431,0042400403,663,2,80,4,10:57 PM,3:49,MISS Nembhard 21' Step Back Jump Shot,,,,,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
432,0042400403,664,4,0,4,10:57 PM,3:46,,,Dort REBOUND (Off:1 Def:3),,,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
433,0042400403,665,2,6,4,10:57 PM,3:36,Nesmith BLOCK (1 BLK),,MISS Gilgeous-Alexander 6' Driving Layup,,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,1
434,0042400403,667,4,0,4,10:57 PM,3:34,,,Gilgeous-Alexander REBOUND (Off:2 Def:6),,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
435,0042400403,668,6,1,4,10:57 PM,3:34,Toppin P.FOUL (P3.T3) (T.Brothers),,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
436,0042400403,670,9,1,4,10:58 PM,3:34,PACERS Timeout: Regular (Full 5 Short 0),,,,,2,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0
437,0042400403,671,8,0,4,10:59 PM,3:34,SUB: Siakam FOR Toppin,,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
438,0042400403,674,1,80,4,11:00 PM,3:23,,,Gilgeous-Alexander 19' Step Back Jump Shot (24 PTS),102 - 107,5,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
439,0042400403,675,7,1,4,11:00 PM,3:20,,,Thunder Violation: Delay of game Violation,,,3,1610612760,,,,,,0,0,,,,,,1,0,,,,,,0
440,0042400403,676,1,1,4,11:01 PM,3:04,Nesmith 26' 3PT Jump Shot (7 PTS) (Haliburton 10 AST),,,102 - 110,8,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
441,0042400403,678,5,2,4,11:01 PM,2:44,Nesmith STEAL (1 STL),,Jal. Williams Lost Ball Turnover (P4.T19),,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
442,0042400403,680,5,2,4,11:01 PM,2:38,Haliburton Lost Ball Turnover (P4.T13),,Caruso STEAL (2 STL),,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1
443,0042400403,682,6,2,4,11:01 PM,2:35,Nesmith S.FOUL (P4.T4) (T.Ford),,,,,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
444,0042400403,684,18,3,4,11:02 PM,2:35,,Instant Replay4th Period (11:02 PM EST),,102 - 110,8,0,682,Bob Sura,,,,,0,0,,,,,,1,0,,,,,,0
445,0042400403,685,3,11,4,11:05 PM,2:35,,,Caruso Free Throw 1 of 2 (7 PTS),103 - 110,7,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
446,0042400403,686,3,12,4,11:05 PM,2:35,,,Caruso Free Throw 2 of 2 (8 PTS),104 - 110,6,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
447,0042400403,687,5,40,4,11:05 PM,2:19,Turner Out of Bounds Lost Ball Turnover (P2.T14),,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,0,,,,,,1
448,0042400403,688,2,1,4,11:06 PM,2:02,Turner BLOCK (4 BLK),,MISS Holmgren 27' 3PT Jump Shot,,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,1
449,0042400403,690,4,0,4,11:06 PM,1:59,,,Holmgren REBOUND (Off:1 Def:8),,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
450,0042400403,691,2,6,4,11:06 PM,1:56,Turner BLOCK (5 BLK),,MISS Holmgren 6' Driving Layup,,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,1
451,0042400403,693,4,0,4,11:06 PM,1:56,PACERS Rebound,,,,,2,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0
452,0042400403,695,2,1,4,11:07 PM,1:40,MISS Nesmith 24' 3PT Jump Shot,,,,,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
453,0042400403,696,4,0,4,11:07 PM,1:37,,,Holmgren REBOUND (Off:1 Def:9),,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
454,0042400403,697,2,79,4,11:07 PM,1:17,,,MISS Gilgeous-Alexander 20' Pullup Jump Shot,,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
455,0042400403,698,4,0,4,11:07 PM,1:13,Nembhard REBOUND (Off:1 Def:3),,,,,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
456,0042400403,699,1,41,4,11:07 PM,1:09,Siakam 1' Running Layup (19 PTS) (Haliburton 11 AST),,,104 - 112,8,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
457,0042400403,701,9,1,4,11:07 PM,1:09,,,Thunder Timeout: Regular (Reg.6 Short 0),,,3,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0
458,0042400403,703,6,2,4,11:10 PM,1:00,Nesmith S.FOUL (P5.PN) (J.Capers),,,,,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
459,0042400403,705,3,11,4,11:10 PM,1:00,,,Jal. Williams Free Throw 1 of 2 (25 PTS),105 - 112,7,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
460,0042400403,711,3,12,4,11:10 PM,1:00,,,MISS Jal. Williams Free Throw 2 of 2,,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
461,0042400403,736,8,0,4,11:10 PM,1:00,SUB: Toppin FOR Turner,,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
462,0042400403,737,8,0,4,11:10 PM,1:00,,,SUB: Wallace FOR Holmgren,,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
463,0042400403,712,4,0,4,11:10 PM,0:59,Haliburton REBOUND (Off:1 Def:8),,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
464,0042400403,713,2,101,4,11:11 PM,0:37,MISS Haliburton 10' Driving Floating Jump Shot,,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
465,0042400403,714,4,0,4,11:11 PM,0:35,,,Jal. Williams REBOUND (Off:2 Def:4),,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
466,0042400403,717,6,1,4,11:11 PM,0:35,Nesmith P.FOUL (P6.PN) (J.Capers),,,,,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
467,0042400403,719,8,0,4,11:11 PM,0:35,SUB: Mathurin FOR Nesmith,,,,,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
468,0042400403,721,3,11,4,11:11 PM,0:35,,,MISS Jal. Williams Free Throw 1 of 2,,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
469,0042400403,722,4,1,4,11:11 PM,0:35,,,Thunder Rebound,,,3,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0
470,0042400403,723,3,12,4,11:12 PM,0:35,,,Jal. Williams Free Throw 2 of 2 (26 PTS),106 - 112,6,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
471,0042400403,724,6,1,4,11:12 PM,0:27,,,Dort P.FOUL (P3.T4) (T.Brothers),,,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
472,0042400403,726,6,1,4,11:13 PM,0:27,,,Caruso P.FOUL (P3.PN) (T.Ford),,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
473,0042400403,728,3,11,4,11:13 PM,0:27,Mathurin Free Throw 1 of 2 (26 PTS),,,106 - 113,7,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
474,0042400403,729,8,0,4,11:13 PM,0:27,,,SUB: Holmgren FOR Caruso,,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
475,0042400403,731,3,12,4,11:13 PM,0:27,Mathurin Free Throw 2 of 2 (27 PTS),,,106 - 114,8,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
476,0042400403,732,2,1,4,11:14 PM,0:20,,,MISS Holmgren 25' 3PT Jump Shot,,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
477,0042400403,733,4,0,4,11:14 PM,0:17,,,Wallace REBOUND (Off:1 Def:3),,,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
478,0042400403,734,6,1,4,11:14 PM,0:17,Nembhard P.FOUL (P5.PN) (T.Brothers),,,,,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
479,0042400403,740,3,11,4,11:14 PM,0:17,,,MISS Wallace Free Throw 1 of 2,,,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
480,0042400403,741,4,1,4,11:14 PM,0:17,,,Thunder Rebound,,,3,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0
481,0042400403,742,8,0,4,11:14 PM,0:17,,,SUB: Caruso FOR Holmgren,,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
482,0042400403,744,3,12,4,11:14 PM,0:17,,,Wallace Free Throw 2 of 2 (7 PTS),107 - 114,7,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
483,0042400403,745,1,6,4,11:15 PM,0:07,Siakam 1' Driving Layup (21 PTS),,,107 - 116,9,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
484,0042400403,747,2,1,4,11:15 PM,0:01,,,MISS Jal. Williams 37' 3PT Jump Shot,,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
485,0042400403,748,4,0,4,11:15 PM,0:01,,,Thunder Rebound,,,3,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0
486,0042400403,749,13,0,4,11:15 PM,0:00,,End of 4th Period (11:15 PM EST),,107 - 116,9,0,0,,,,,,0,0,,,,,,0,0,,,,,,1
